Id;Tipo Muert.;Provincia;Canton;Area del Hecho;Lugar;Tipo Lugar;Fecha InfracciÛn;Hora Infraccion;Arma;Tipo Arma;Probable Causa M.;Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anos;Mes
1721;ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;26/3/23;03:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo
1722;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;5/4/23;03:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1723;ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;VIA PUBLICA;PUBLICO;4/4/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1724;ASESINATO;GUAYAS;NARANJAL;RURAL;HACIENDAS;PRIVADO;5/4/23;04:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;18;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1725;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;5/4/23;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1726;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;5/4/23;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1727;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;RIO;PUBLICO;1/4/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1728;HOMICIDIO;EL ORO;EL GUABO;URBANO;VIA PUBLICA;PUBLICO;5/4/23;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1729;HOMICIDIO;PICHINCHA;QUITO;RURAL;CASA/VILLA;PRIVADO;5/4/23;00:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;35;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1730;ASESINATO;SUCUMBIOS;SHUSHUFINDI;URBANO;VIA PUBLICA;PUBLICO;5/4/23;21:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;INDIGENA            ;SOLTERO;ECUADOR;2023;abril
1731;ASESINATO;MANABI;SUCRE;URBANO;VIA PUBLICA;PUBLICO;4/4/23;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1732;SICARIATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/23;16:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril
1733;ASESINATO;GUAYAS;DURAN;URBANO;RIO;PUBLICO;5/4/23;08:30;OTROS;OTRO;ESTRANGULACION;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1734;ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;3/4/23;00:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril
1735;ASESINATO;LOS RIOS;VINCES;URBANO;VIA PUBLICA;PUBLICO;5/4/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1736;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril
1737;ASESINATO;GUAYAS;PLAYAS;URBANO;VIA PUBLICA;PUBLICO;5/4/23;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1738;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;RESTAURANTE;PRIVADO;6/4/23;08:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1739;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;5/4/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;abril
1740;ASESINATO;LOS RIOS;BUENA FE;URBANO;CASA/VILLA;PRIVADO;5/4/23;23:40;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1741;ASESINATO;AZUAY;SIGSIG;RURAL;VIA PUBLICA;PUBLICO;6/4/23;01:12;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;61;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril
1742;ASESINATO;EL ORO;HUAQUILLAS;URBANO;CENTROS Y SUBCENTROS DE SALUD;PRIVADO;4/4/23;20:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril
1743;ASESINATO;MANABI;PORTOVIEJO;URBANO;MERCADOS;PUBLICO;6/4/23;05:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1744;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;6/4/23;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1745;ASESINATO;EL ORO;MACHALA;URBANO;HOSPITALES;PRIVADO;3/4/23;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1746;FEMICIDIO;ESMERALDAS;QUININDE;RURAL;RIO;PUBLICO;6/4/23;14:00;ARMA BLANCA;OTRO;A DETERMINARSE;21;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1747;FEMICIDIO;ESMERALDAS;QUININDE;RURAL;RIO;PUBLICO;6/4/23;14:00;ARMA BLANCA;OTRO;A DETERMINARSE;19;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1748;FEMICIDIO;ESMERALDAS;QUININDE;URBANO;RIO;PUBLICO;6/4/23;14:00;ARMA BLANCA;OTRO;A DETERMINARSE;22;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1749;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;6/4/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1750;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;7/4/23;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1751;ASESINATO;TUNGURAHUA;AMBATO;URBANO;MERCADOS;PUBLICO;6/4/23;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;AFRO;SOLTERO;COLOMBIA;2023;abril
1752;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;08:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1753;ASESINATO;GUAYAS;NARANJITO;URBANO;VIA PUBLICA;PUBLICO;18/3/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo
1754;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;6/4/23;20:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1755;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;2/4/23;04:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1756;HOMICIDIO;LOS RIOS;QUINSALOMA;URBANO;VIA PUBLICA;PUBLICO;6/4/23;20:25;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;55;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1757;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;17:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1758;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;18:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1759;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;18:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1760;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1761;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;6/4/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1762;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;22:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1763;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;3/4/23;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1764;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;03:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1765;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;05:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1766;HOMICIDIO;GUAYAS;GUAYAQUIL;URBANO;HOSPITALES;PRIVADO;29/3/23;23:50;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;1;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo
1767;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;6/4/23;17:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1768;ASESINATO;ESMERALDAS;ATACAMES;URBANO;CASA/VILLA;PRIVADO;6/4/23;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1769;ASESINATO;MANABI;MONTECRISTI;RURAL;TERRENO BALDIO;PUBLICO;6/4/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1770;ASESINATO;GUAYAS;SANTA LUCIA;RURAL;CASA/VILLA;PRIVADO;7/4/23;14:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;72;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1771;FEMICIDIO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;2/4/23;23:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;20;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1772;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;7/4/23;17:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;59;MUJER;AFRO;VIUDO;ECUADOR;2023;abril
1773;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;7/4/23;19:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;abril
1774;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;10:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1775;ASESINATO;GUAYAS;NARANJAL;URBANO;CASA/VILLA;PRIVADO;7/4/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1776;ASESINATO;GUAYAS;NARANJAL;URBANO;CASA/VILLA;PRIVADO;7/4/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;VENEZUELA;2023;abril
1777;ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;7/4/23;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1778;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;7/4/23;19:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1779;ASESINATO;GUAYAS;CRNEL. MARCELINO MARIDUE—A;RURAL;TERRENO BALDIO;PUBLICO;7/4/23;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;NO DETERMINADO;OTROS;2023;abril
1780;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/4/23;01:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1781;ASESINATO;GUAYAS;NARANJAL;URBANO;VIA PUBLICA;PUBLICO;8/4/23;03:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1782;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1783;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;16:20;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1784;HOMICIDIO;PICHINCHA;QUITO;URBANO;TERRENO BALDIO;PUBLICO;8/4/23;10:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1785;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1786;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;abril
1787;ASESINATO;GUAYAS;PALESTINA;RURAL;CEMENTERIOS;PRIVADO;8/4/23;04:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1788;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;abril
1789;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1790;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/4/23;01:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;abril
1791;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/4/23;01:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1792;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;8/4/23;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1793;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;8/4/23;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;46;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1794;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1795;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;7/4/23;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;abril
1796;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;7/4/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;abril
1797;ASESINATO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;8/4/23;15:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1798;ASESINATO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;8/4/23;15:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1799;ASESINATO;GUAYAS;EL TRIUNFO;URBANO;VIA PUBLICA;PUBLICO;8/4/23;15:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1800;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;8/4/23;15:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1801;ASESINATO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;8/4/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1802;ASESINATO;GUAYAS;DURAN;URBANO;INTERIOR DE VEHICULO PARTICULAR;PRIVADO;8/4/23;00:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;abril
1803;ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;8/4/23;17:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1804;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;8/4/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1805;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;9/4/23;04:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1806;ASESINATO;GUAYAS;PLAYAS;URBANO;CASA/VILLA;PRIVADO;8/4/23;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1807;ASESINATO;LOS RIOS;BABAHOYO;URBANO;CASA/VILLA;PRIVADO;8/4/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1808;ASESINATO;CA—AR;LA TRONCAL;RURAL;VIA PUBLICA;PUBLICO;8/4/23;15:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1809;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;8/4/23;23:32;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1810;HOMICIDIO;PICHINCHA;QUITO;URBANO;LICORERIAS;PRIVADO;8/4/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril
1811;ASESINATO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;9/4/23;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1812;ASESINATO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;9/4/23;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1813;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;9/4/23;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1814;HOMICIDIO;LOS RIOS;BABAHOYO;RURAL;VIA PUBLICA;PUBLICO;8/4/23;15:20;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;40;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1815;ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;9/4/23;05:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1816;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;9/4/23;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1817;ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;9/4/23;17:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1818;ASESINATO;GUAYAS;SANTA LUCIA;RURAL;CASA/VILLA;PRIVADO;7/4/23;14:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;65;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1819;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;9/4/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1820;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;RIO;PUBLICO;9/4/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1821;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;9/4/23;17:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1822;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;9/4/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1823;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1824;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/4/23;01:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1825;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/4/23;00:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;abril
1826;ASESINATO;GUAYAS;ALFREDO BAQUERIZO MORENO;URBANO;VIA PUBLICA;PUBLICO;9/4/23;19:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
